A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Herb growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Kumara growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Melon growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Onion growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Pea growing (outdoors; except dry field peas)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Potato growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Sugar beet growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Sweetcorn growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Tomato growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Truffle growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Vegetable growing n.e.c. (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,12,Mushroom and Vegetable Growing,123,Vegetable Growing (Outdoors),Vegetable seed growing (outdoors)
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,131,Grape Growing,Grape growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,131,Grape Growing,Grape sundrying
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,131,Grape Growing,Table grape growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,131,Grape Growing,Vineyard operation
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,131,Grape Growing,Wine grape growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,132,Kiwifruit Growing,Kiwifruit growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,133,Berry Fruit Growing,Berryfruit growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,133,Berry Fruit Growing,Blackberry growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,133,Berry Fruit Growing,Blackcurrant growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,133,Berry Fruit Growing,Blueberry growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,133,Berry Fruit Growing,Boysenberry growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,133,Berry Fruit Growing,Cranberry growing
A,"Agriculture, Forestry and Fishing",1,Agriculture,13,Fruit and Tree Nut Growing,133,Berry Fruit Growing,Gooseberry growing
